deck,front,back,tags,note_type,media
PMBOK7::MMA,"Percentage return on investment calculated by net benefits divided by initial cost","Return on investment (ROI)",MMA::Method ECO::Business,Basic,
PMBOK7::MMA,"Future value of benefits expressed in today's terms, accounting for cost, benefits, and inflation","Net present value (NPV)",MMA::Method ECO::Business,Basic,
PMBOK7::MMA,"Compares project benefits to its costs as a financial justification","Cost-benefit analysis",MMA::Method ECO::Business,Basic,
PMBOK7::MMA,"Tally sheet used to collect and categorize data for analysis","Check sheet",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Total cost to ensure quality, including prevention, appraisal, and failure costs","Cost of quality",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Diagramming and calculation method to evaluate multiple options under uncertainty","Decision tree analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Method using scope, schedule, and cost measures to evaluate performance","Earned value analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Estimated value of an uncertain outcome, calculated as probability × impact","Expected monetary value (EMV)",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Prediction of future project conditions using expert judgment or quantitative models","Forecast",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Graphical representation showing influences, sequence of events, and variable relationships","Influence diagram",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Tool for evaluating environmental impact across the full lifecycle of a deliverable","Life cycle assessment",MMA::Method ECO::Business,Basic,
PMBOK7::MMA,"Analyzes whether to produce a product internally or purchase it externally","Make-or-buy analysis",MMA::Method ECO::Business,Basic,
PMBOK7::MMA,"Grid mapping risk probability and impact to prioritize risk responses","Probability and impact matrix",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Systematic review of activity steps and procedures for improvement","Process analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Technique to model relationships between input variables and outcomes","Regression analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Assesses adequacy of schedule and budget buffers based on risk level","Reserve analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Technique to identify the fundamental cause of a variance or defect","Root cause analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Identifies which risks or variables most impact project outcomes","Sensitivity analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Uses models to simulate the effect of uncertainties, often via Monte Carlo methods","Simulations",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Collects and evaluates information to determine stakeholder interests and influence","Stakeholder analysis",MMA::Method ECO::People,Basic,
PMBOK7::MMA,"Assesses strengths, weaknesses, opportunities, and threats","SWOT analysis",MMA::Method ECO::Business,Basic,
PMBOK7::MMA,"Uses historical data to mathematically forecast future results","Trend analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Lean method to document and improve flow of value to the customer","Value stream mapping",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Compares actual results to baseline to determine the cause and magnitude of deviations","Variance analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Evaluates hypothetical situations to estimate their effect on project objectives","What-if scenario analysis",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Classifies items into categories based on similarity; includes T-shirt sizing and Fibonacci numbers","Affinity grouping",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Estimates duration or cost using historical data from similar past projects","Analogous estimating",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Estimates software size based on business functionality to calculate FSM","Function point",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Uses a weighted average of optimistic, pessimistic, and most likely estimates","Multipoint estimating",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Calculates cost or duration using historical data and project parameters via an algorithm","Parametric estimating",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Estimates based on comparison to similar work, considering effort, complexity, and uncertainty","Relative estimating",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Calculates a single best-guess estimate without a range","Single-point estimating",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Assigns abstract effort values to user stories, considering complexity and risk","Story point estimating",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Consensus-building technique where SMEs iteratively estimate and discuss to converge on a value","Wideband Delphi",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting to progressively elaborate and reprioritize backlog for upcoming iterations","Backlog refinement",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting with prospective sellers to ensure shared understanding before bid preparation","Bidder conference",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting where changes are reviewed, approved, or rejected by accountable stakeholders","Change control board",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Short daily meeting to share progress, plans, and blockers","Daily standup",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting to clarify details and effort needed for upcoming iteration commitment","Iteration planning",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting held at the end of an iteration to demonstrate completed work","Iteration review",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Initial meeting to align expectations and launch the project, phase, or iteration","Kickoff",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting to identify and share knowledge gained to improve performance","Lessons learned meeting",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting to create, review, or secure commitment for project plans","Planning meeting",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting to obtain final acceptance of delivered scope from sponsor or client","Project closeout",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting at the end of a phase or project to assess status and value delivered","Project review",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting to identify a high-level plan for releasing or transitioning value","Release planning",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Regular meeting to reflect on team performance and improve process and product","Retrospective",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting to evaluate risk status, response effectiveness, and identify new risks","Risk review",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Regular meeting to exchange and analyze project progress and performance","Status meeting",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Meeting where senior stakeholders give direction and make high-level decisions","Steering committee",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Strategic planning method that creates a visual roadmap during product development","Impact mapping",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Creating simplified representations of systems, solutions, or deliverables to support analysis","Modeling",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Index that measures customer willingness to recommend products or services","Net Promoter Score",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Method used to rank project elements like requirements or risks using criteria like MoSCoW","Prioritization schema",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Fixed period of time in which work is completed, such as 1-4 weeks","Timebox",MMA::Method ECO::Process,Basic,
PMBOK7::MMA,"Value proposition document that may include financial and nonfinancial benefits","Business case",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"One-page visual summary describing value, infrastructure, customers, and finances","Business model canvas",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"High-level overview of goals, deliverables, and processes","Project brief",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Document formally authorizing the project and giving the PM authority","Project charter",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Concise, high-level statement of the project's purpose and inspiration","Project vision statement",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"High-level timeline showing milestones, events, and decision points","Roadmap",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Record of all assumptions and constraints throughout the project","Assumption log",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Ordered and prioritized list of work to be done","Backlog",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Comprehensive list of submitted changes and their status","Change log",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Record of current conditions or situations that may impact project objectives","Issue log",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Record of knowledge gained during a project to improve future performance","Lessons learned register",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Backlog that includes actions to address threats and opportunities","Risk-adjusted backlog",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Repository for outputs of risk management processes including risk info","Risk register",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Record of information about project stakeholders and their classification","Stakeholder register",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan that establishes the change control board, its authority, and change control process","Change control plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan describing how, when, and by whom project information will be shared","Communications management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan for how project costs will be planned, structured, and controlled","Cost management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Detailed plan for the current iteration","Iteration plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan describing how the project team will acquire external goods and services","Procurement management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Document describing how the project will be executed, monitored, and closed","Project management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan describing how policies, procedures, and guidelines will achieve quality objectives","Quality management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan that sets expectations for dates, features, and outcomes across iterations","Release plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan for analyzing, documenting, and managing project requirements","Requirements management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan describing how resources are acquired, allocated, and monitored","Resource management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan describing how risk management activities will be structured and performed","Risk management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan for how the scope will be defined, monitored, controlled, and validated","Scope management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan that defines the criteria and activities for developing and controlling the schedule","Schedule management plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Plan that identifies strategies and actions for productive stakeholder involvement","Stakeholder engagement plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Document that describes what will be tested and how it will be tested","Test plan",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Hierarchical chart showing the relationship between project activities and the organizational units performing them","Organizational breakdown structure",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Hierarchical chart reflecting a product's components and deliverables","Product breakdown structure",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Hierarchical chart of resources by category and type","Resource breakdown structure",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Hierarchical chart of potential sources of risks","Risk breakdown structure",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Hierarchical decomposition of total project scope into deliverable-oriented components","Work breakdown structure",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Approved estimate for the project or any WBS component or activity","Budget",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Schedule showing milestones with their planned dates","Milestone schedule",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Integrated scope, schedule, and cost baselines used to manage and control execution","Performance measurement baseline",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Linked activities with planned dates, durations, milestones, and resources","Project schedule",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Approved version of scope statement, WBS, and WBS dictionary used for comparison","Scope baseline",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Diagram that classifies large numbers of ideas into groups for review and analysis","Affinity diagram",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Graph showing work remaining or completed in a timebox or toward a deliverable","Burndown/burnup chart",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Diagram that traces an undesirable effect back to its root cause","Cause-and-effect diagram",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Chart showing features completed, in development, and in backlog over time","Cumulative flow diagram (CFD)",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Chart showing average cycle time of completed work items over time","Cycle time chart",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Charts and graphs that show progress or performance against key measures","Dashboards",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Diagram showing inputs, process actions, and outputs of one or more processes","Flowchart",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Bar chart showing activities vs. time, with durations as horizontal bars","Gantt chart",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Bar chart that graphically represents numerical data","Histogram",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Visible display that shares timely information with the organization","Information radiator",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Chart showing the trend over time of average lead time of completed items","Lead time chart",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Scatter diagram with effort on horizontal axis and value on vertical axis, divided into four priority quadrants","Prioritization matrix",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Graphical representation showing logical relationships among schedule activities","Project schedule network diagram",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Matrix linking product requirements from origin to deliverables that satisfy them","Requirements traceability matrix",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Grid showing project resources assigned to work packages; may include RACI","Responsibility assignment matrix (RAM)",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Graph showing relationship between two variables","Scatter diagram",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Graph displaying cumulative costs over a specified time period","S-curve",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Matrix comparing current and desired stakeholder engagement levels","Stakeholder engagement assessment matrix",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Visual model showing all desired features and functionality for a product","Story map",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Chart showing accepted deliverables over time","Throughput chart",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Artifact describing how a user interacts with a system to achieve a goal","Use case",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Lean method used to analyze and improve the flow of information or materials to produce a product","Value stream map",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Chart tracking the rate of validated and accepted deliverables over time","Velocity chart",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Project document summarizing quality issues, control findings, and recommendations for improvements","Quality report",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Project document summarizing individual risks and overall project risk level","Risk report",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Document providing current status, recent progress, and forecasts for cost and schedule","Status report",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"A mutually binding agreement obligating the seller to deliver and the buyer to pay","Contract",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Contract type that sets a fixed price for a well-defined product, service, or result","Fixed-price contract",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Contract where the buyer reimburses actual costs plus a fee for seller profit","Cost-reimbursable contract",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Contract with fixed rates but no precise statement of work, used for external support","Time and materials (T&M)",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Contract for an indefinite quantity within set limits over a fixed period","Indefinite delivery indefinite quantity (IDIQ)",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Non-binding document that outlines intentions or mutual understanding between parties","Memorandum of Understanding (MOU)",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Agreement that is more formal than an MOU and often legally enforceable","Memorandum of Agreement (MOA)",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Agreement that defines expected level of service between a provider and a client","Service Level Agreement (SLA)",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"Prearranged agreement that outlines terms for future orders with no commitment to buy","Basic Ordering Agreement (BOA)",MMA::Artifact ECO::Business,Basic,
PMBOK7::MMA,"A list of schedule activities with descriptions and identifiers so work is understood","Activity list",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"Documents used to request proposals from potential sellers","Bid documents",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"An attribute description and how to measure it","Metric",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"A calendar showing working days and shifts available for scheduled activities","Project calendar",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"A record of product requirements, categories, priorities, and acceptance criteria","Requirements documentation",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"A document establishing project team values, agreements, and behavioral norms","Project team charter",MMA::Artifact ECO::Process,Basic,
PMBOK7::MMA,"A short outcome-based description written from the perspective of a user","User story",MMA::Artifact ECO::Process,Basic,
